Property URL,Price (€),Size (sqm),Monthly Rent (€),Annual Rent (€),Total Recurring Expenses (€),Expenses % of Rent,Total One-Time Expenses (€),One-Time Expenses % of Price,Property Management (€),Maintenance (€),Vacancy (€),Insurance (€),Utilities (€),Closing Costs (€),Total Taxes (€),IMT (€),Stamp Duty (€),NOI (€),Cap Rate (%),Cash on Cash Return (%),Monthly Cash Flow (€),Price per sqm (€),Neighborhood,Neighborhood Avg Price/sqm (€),Diff from Neighborhood Avg (€),Diff from Neighborhood Avg (%),Price/Neighborhood Ratio,Price Classification,Gross Yield (%)
https://www.idealista.pt/en/imovel/34009087/,210000.0,45.0,2039.620253164557,24475.443037974685,24104.8,31.44,15569.69,7.41,7666.8,2100.0,12778.0,360,1200,8400.0,7169.69,5489.69,1680.0,-14504.8,4.571428571428571,23.3,-1208.7333333333331,4666.67,Santa Maria Maior,4662.78,3.89,0.1%,1.0,Average,11.65497287522604
https://www.idealista.pt/en/imovel/33956611/,230000.0,42.0,1558.1410256410256,18697.69230769231,7895.2,52.18,17929.690000000002,7.8,1513.2,2300.0,2522.0,360,1200,9200.0,8729.69,6889.69,1840.0,1704.8000000000002,4.173913043478262,2.92,142.06666666666672,5476.19,Belém,5825.4,-349.21,-6.0%,0.94,Average,8.12943143812709
https://www.idealista.pt/en/imovel/34039073/,250000.0,58.0,,,4060.0,,20289.69,8.12,,2500.0,,360,1200,10000.0,10289.69,8289.69,2000.0,,,,,4310.34,Unknown,,,,,Unknown,
https://www.idealista.pt/en/imovel/34050216/,260000.0,58.0,1897.5154639175255,22770.18556701031,11875.2,41.05,21469.69,8.26,2893.2000000000003,2600.0,4822.0,360,1200,10400.0,11069.69,8989.69,2080.0,-2275.2000000000007,3.692307692307693,6.06,-189.6,4482.76,Santa Maria Maior,4662.78,-180.02,-3.9%,0.96,Average,8.75776367961935
https://www.idealista.pt/en/imovel/33983717/,289000.0,41.0,1781.977777777778,21383.733333333337,9995.6,48.07,24891.69,8.61,2079.6,2890.0,3466.0,360,1200,11560.0,13331.69,11019.69,2312.0,-395.6000000000003,3.3217993079584778,3.44,-32.9666666666667,7048.78,Santa Maria Maior,4662.78,2386.0,51.2%,1.51,Above Average,7.39921568627451
https://www.idealista.pt/en/imovel/34001087/,200000.0,90.0,,,3560.0,,14389.69,7.19,,2000.0,,360,1200,8000.0,6389.69,4789.69,1600.0,,,,,2222.22,Unknown,,,,,Unknown,
https://www.idealista.pt/en/imovel/34048820/,220000.0,50.0,1864.015,22368.18,7974.4,50.46,16749.69,7.61,1580.4,2200.0,2634.0,360,1200,8800.0,7949.69,6189.69,1760.0,1625.6000000000004,4.363636363636364,3.31,135.4666666666667,4400.0,Arroios,4624.5,-224.5,-4.9%,0.95,Average,10.167354545454549
https://www.idealista.pt/en/imovel/34008315/,270000.0,50.0,1846.3108808290156,22155.730569948188,8932.0,50.98,22649.69,8.39,1752.0,2700.0,2920.0,360,1200,10800.0,11849.69,9689.69,2160.0,668.0,3.5555555555555554,2.93,55.66666666666663,5400.0,Penha de França,4127.96,1272.04,30.8%,1.31,Above Average,8.205826137017848
https://www.idealista.pt/en/imovel/34012957/,240000.0,62.0,1865.3260869565215,22383.91304347826,9720.0,45.0,19109.69,7.96,2160.0,2400.0,3600.0,360,1200,9600.0,9509.69,7589.69,1920.0,-120.0,4.0,4.58,-10.0,3870.97,Penha de França,4127.96,-256.99,-6.2%,0.94,Average,9.326630434782608
https://www.idealista.pt/en/imovel/34038056/,270000.0,70.0,1858.684210526316,22304.21052631579,4260.0,,22649.69,8.39,,2700.0,,360,1200,10800.0,11849.69,9689.69,2160.0,5340.0,3.5555555555555554,,445.0,3857.14,Ajuda,4587.06,-729.92,-15.9%,0.84,Below Average,8.260818713450293
https://www.idealista.pt/en/imovel/34047803/,230000.0,50.0,1721.764705882353,20661.17647058823,3860.0,,17929.690000000002,7.8,,2300.0,,360,1200,9200.0,8729.69,6889.69,1840.0,5740.0,4.173913043478262,,478.3333333333333,4600.0,Ajuda,4587.06,12.94,0.3%,1.0,Average,8.98312020460358
https://www.idealista.pt/en/imovel/34033580/,290000.0,69.0,1909.6729559748428,22916.075471698114,4460.0,,25009.69,8.62,,2900.0,,360,1200,11600.0,13409.69,11089.69,2320.0,5140.0,3.310344827586207,,428.3333333333333,4202.9,Penha de França,4127.96,74.94,1.8%,1.02,Average,7.902094990240729
https://www.idealista.pt/en/imovel/34027780/,300000.0,57.0,2026.3505747126435,24316.206896551725,9360.0,52.0,26189.69,8.73,1800.0,3000.0,3000.0,360,1200,12000.0,14189.69,11789.69,2400.0,240.0,3.2,2.65,20.0,5263.16,Campolide,4134.93,1128.23,27.3%,1.27,Above Average,8.105402298850576
https://www.idealista.pt/en/imovel/33704216/,270000.0,71.0,2088.731884057971,25064.782608695652,10660.0,44.42,22649.69,8.39,2400.0,2700.0,4000.0,360,1200,10800.0,11849.69,9689.69,2160.0,-1060.0,3.5555555555555554,4.56,-88.33333333333337,3802.82,Unknown,,,,,Unknown,9.283252818035429
https://www.idealista.pt/en/imovel/33170895/,285000.0,40.0,,,4410.0,,24419.69,8.57,,2850.0,,360,1200,11400.0,13019.69,10739.69,2280.0,,,,,7125.0,Unknown,,,,,Unknown,
https://www.idealista.pt/en/imovel/33956353/,208000.0,49.0,1796.5911949685535,21559.094339622643,11960.0,38.33,15333.69,7.37,3120.0,2080.0,5200.0,360,1200,8320.0,7013.69,5349.69,1664.0,-2360.0,4.615384615384616,8.61,-196.66666666666663,4244.9,Marvila,3702.22,542.68,14.7%,1.15,Above Average,10.364949201741656
https://www.idealista.pt/en/imovel/33964327/,290000.0,60.0,1894.420792079208,22733.049504950497,9871.2,48.65,25009.69,8.62,2029.2,2900.0,3382.0,360,1200,11600.0,13409.69,11089.69,2320.0,-271.2000000000007,3.310344827586207,3.31,-22.600000000000023,4833.33,Misericórdia,4955.78,-122.45,-2.5%,0.98,Average,7.838982587913964
https://www.idealista.pt/en/imovel/33789807/,285000.0,52.0,,,4410.0,,24419.69,8.57,,2850.0,,360,1200,11400.0,13019.69,10739.69,2280.0,,,,,5480.77,Unknown,,,,,Unknown,
https://www.idealista.pt/en/imovel/33277885/,215000.0,41.0,1990.0709219858156,23880.85106382979,3710.0,,16159.69,7.52,,2150.0,,360,1200,8600.0,7559.69,5839.69,1720.0,5890.0,4.465116279069767,,490.8333333333333,5243.9,Santa Maria Maior,4662.78,581.12,12.5%,1.12,Above Average,11.10737258782781
https://www.idealista.pt/en/imovel/33694400/,289000.0,47.0,,,4450.0,,24891.69,8.61,,2890.0,,360,1200,11560.0,13331.69,11019.69,2312.0,,,,,6148.94,Unknown,,,,,Unknown,
https://www.idealista.pt/en/imovel/33934110/,248000.0,60.0,1908.147465437788,22897.769585253456,9742.4,45.56,20053.69,8.09,2138.4,2480.0,3564.0,360,1200,9920.0,10133.69,8149.69,1984.0,-142.39999999999964,3.870967741935484,4.34,-11.866666666666674,4133.33,Misericórdia,4955.78,-822.45,-16.6%,0.83,Below Average,9.232971606957038
https://www.idealista.pt/en/imovel/33922302/,240000.0,40.0,1963.3211678832115,23559.85401459854,3960.0,,19109.69,7.96,,2400.0,,360,1200,9600.0,9509.69,7589.69,1920.0,5640.0,4.0,,470.0,6000.0,Santa Maria Maior,4662.78,1337.22,28.7%,1.29,Above Average,9.816605839416058
https://www.idealista.pt/en/imovel/33898547/,300000.0,40.0,1720.9469696969695,20651.363636363636,4560.0,,26189.69,8.73,,3000.0,,360,1200,12000.0,14189.69,11789.69,2400.0,5040.0,3.2,,420.0,7500.0,Ajuda,4587.06,2912.94,63.5%,1.64,Above Average,6.883787878787878
https://www.idealista.pt/en/imovel/33924500/,290000.0,73.0,1890.038834951456,22680.466019417476,10220.0,47.31,25009.69,8.62,2160.0,2900.0,3600.0,360,1200,11600.0,13409.69,11089.69,2320.0,-620.0,3.310344827586207,3.61,-51.66666666666663,3972.6,Santa Maria Maior,4662.78,-690.18,-14.8%,0.85,Below Average,7.8208503515232675
https://www.idealista.pt/en/imovel/33654320/,295000.0,75.0,2064.754601226994,24777.05521472393,9255.6,52.01,25599.69,8.68,1779.6,2950.0,2966.0,360,1200,11800.0,13799.69,11439.69,2360.0,344.39999999999964,3.2542372881355934,2.66,28.699999999999932,3933.33,Benfica,4549.93,-616.6,-13.6%,0.86,Below Average,8.399001767703027
https://www.idealista.pt/en/imovel/33736516/,255000.0,48.0,1860.7545454545457,22329.054545454543,11281.2,41.95,20879.69,8.19,2689.2000000000003,2550.0,4482.0,360,1200,10200.0,10679.69,8639.69,2040.0,-1681.2000000000007,3.7647058823529407,5.66,-140.10000000000002,5312.5,Unknown,,,,,Unknown,8.756491978609626
https://www.idealista.pt/en/imovel/33962583/,260000.0,66.0,1906.0,22872.0,7840.0,56.81,21469.69,8.26,1380.0,2600.0,2300.0,360,1200,10400.0,11069.69,8989.69,2080.0,1760.0,3.692307692307693,2.12,146.66666666666663,3939.39,Unknown,,,,,Unknown,8.796923076923077
https://www.idealista.pt/en/imovel/33851408/,230000.0,47.0,1964.1796875,23570.15625,10356.0,42.51,17929.690000000002,7.8,2436.0,2300.0,4060.0,360,1200,9200.0,8729.69,6889.69,1840.0,-756.0,4.173913043478262,5.65,-63.0,4893.62,Beato,4315.09,578.53,13.4%,1.13,Above Average,10.24789402173913
https://www.idealista.pt/en/imovel/33911212/,280000.0,55.0,2046.6666666666667,24560.0,9512.0,49.23,23829.69,8.51,1932.0,2800.0,3220.0,360,1200,11200.0,12629.69,10389.69,2240.0,88.0,3.428571428571429,3.23,7.333333333333371,5090.91,Penha de França,4127.96,962.95,23.3%,1.23,Above Average,8.771428571428572
https://www.idealista.pt/en/imovel/33846538/,250000.0,100.0,800.0,9600.0,16060.0,35.69,20289.69,8.12,4500.0,2500.0,7500.0,360,1200,10000.0,10289.69,8289.69,2000.0,-6460.0,3.84,10.71,-538.3333333333333,2500.0,Unknown,,,,,Unknown,
https://www.idealista.pt/en/imovel/33919754/,195000.0,42.0,1757.9870967741936,21095.845161290323,13110.0,36.42,13799.69,7.08,3600.0,1950.0,6000.0,360,1200,7800.0,5999.69,4439.69,1560.0,-3510.0,4.923076923076923,10.96,-292.5,4642.86,Santa Maria Maior,4662.78,-19.92,-0.4%,1.0,Average,10.818382133995035
https://www.idealista.pt/en/imovel/33799376/,285000.0,50.0,,,4410.0,,24419.69,8.57,,2850.0,,360,1200,11400.0,13019.69,10739.69,2280.0,,,,,5700.0,Unknown,,,,,Unknown,
https://www.idealista.pt/en/imovel/33972383/,250000.0,46.0,1830.4888888888888,21965.866666666665,8050.4,53.8,20289.69,8.12,1496.4,2500.0,2494.0,360,1200,10000.0,10289.69,8289.69,2000.0,1549.6000000000004,3.84,2.56,129.13333333333333,5434.78,Misericórdia,4955.78,479.0,9.7%,1.1,Average,8.786346666666665
https://www.idealista.pt/en/imovel/33917033/,299500.0,62.0,,,4555.0,,26130.69,8.72,,2995.0,,360,1200,11980.0,14150.69,11754.69,2396.0,,,,,4830.65,Unknown,,,,,Unknown,
https://www.idealista.pt/en/imovel/33792891/,300000.0,59.0,1925.5116279069769,23106.13953488372,10716.8,46.42,26189.69,8.73,2308.8,3000.0,3848.0,360,1200,12000.0,14189.69,11789.69,2400.0,-1116.7999999999993,3.2,3.79,-93.0666666666666,5084.75,Misericórdia,4955.78,128.97,2.6%,1.03,Average,7.702046511627906
https://www.idealista.pt/en/imovel/33904537/,290000.0,57.0,1938.6402116402116,23263.68253968254,12440.8,41.57,25009.69,8.62,2992.8,2900.0,4988.0,360,1200,11600.0,13409.69,11089.69,2320.0,-2840.7999999999993,3.310344827586207,5.55,-236.73333333333335,5087.72,Santa Maria Maior,4662.78,424.94,9.1%,1.09,Average,8.021959496442257
https://www.idealista.pt/en/imovel/33630455/,285000.0,55.0,2189.0372670807456,26268.447204968947,17069.2,35.96,24419.69,8.57,4747.2,2850.0,7912.0,360,1200,11400.0,13019.69,10739.69,2280.0,-7469.200000000001,3.3684210526315788,9.83,-622.4333333333334,5181.82,Santa Maria Maior,4662.78,519.04,11.1%,1.11,Above Average,9.21699901928735
https://www.idealista.pt/en/imovel/33964850/,250000.0,73.0,2064.754601226994,24777.05521472393,8805.6,49.48,20289.69,8.12,1779.6,2500.0,2966.0,360,1200,10000.0,10289.69,8289.69,2000.0,794.3999999999996,3.84,3.33,66.19999999999993,3424.66,Benfica,4549.93,-1125.27,-24.7%,0.75,Below Average,9.910822085889572
https://www.idealista.pt/en/imovel/33086982/,250000.0,48.0,1879.6363636363635,22555.636363636364,4060.0,,20289.69,8.12,,2500.0,,360,1200,10000.0,10289.69,8289.69,2000.0,5540.0,3.84,,461.6666666666667,5208.33,Olivais,4426.5,781.83,17.7%,1.18,Above Average,9.022254545454546
https://www.idealista.pt/en/imovel/33364458/,290000.0,47.0,1858.6242424242423,22303.490909090902,11807.2,42.85,25009.69,8.62,2755.2000000000003,2900.0,4592.0,360,1200,11600.0,13409.69,11089.69,2320.0,-2207.2000000000007,3.310344827586207,5.0,-183.9333333333334,6170.21,Santa Maria Maior,4662.78,1507.43,32.3%,1.32,Above Average,7.690858934169278
https://www.idealista.pt/en/imovel/33955347/,269000.0,65.0,2034.245283018868,24410.943396226416,4250.0,,22531.69,8.38,,2690.0,,360,1200,10760.0,11771.69,9619.69,2152.0,5350.0,3.568773234200743,,445.8333333333333,4138.46,Unknown,,,,,Unknown,9.074700147296063
https://www.idealista.pt/en/imovel/33755290/,230000.0,79.0,2200.769230769231,26409.230769230773,10420.0,42.36,17929.690000000002,7.8,2460.0,2300.0,4100.0,360,1200,9200.0,8729.69,6889.69,1840.0,-820.0,4.173913043478262,5.72,-68.33333333333337,2911.39,São Vicente,4631.2,-1719.81,-37.1%,0.63,Below Average,11.48227424749164
https://www.idealista.pt/en/imovel/33625352/,170000.0,40.0,1796.9545454545455,21563.454545454544,8805.6,42.34,11338.85,6.67,2079.6,1700.0,3466.0,360,1200,6800.0,4538.85,3178.85,1360.0,794.3999999999996,5.647058823529412,6.61,66.19999999999993,4250.0,Santa Maria Maior,4662.78,-412.78,-8.9%,0.91,Average,12.684385026737967
https://www.idealista.pt/en/imovel/33096356/,298000.0,55.0,1996.4814814814815,23957.777777777777,11685.6,43.61,25953.69,8.71,2679.6000000000004,2980.0,4466.0,360,1200,11920.0,14033.69,11649.69,2384.0,-2085.6000000000004,3.2214765100671143,4.66,-173.80000000000007,5418.18,Estrela,5368.43,49.75,0.9%,1.01,Average,8.039522744220731
https://www.idealista.pt/en/imovel/33974797/,230000.0,46.0,2127.517006802721,25530.20408163265,8660.0,48.11,17929.690000000002,7.8,1800.0,2300.0,3000.0,360,1200,9200.0,8729.69,6889.69,1840.0,940.0,4.173913043478262,3.77,78.33333333333337,5000.0,Alcântara,5268.17,-268.17,-5.1%,0.95,Average,11.10008873114463
https://www.idealista.pt/en/imovel/33935870/,269000.0,60.0,1873.4055555555556,22480.86666666667,12125.2,41.06,22531.69,8.38,2953.2000000000003,2690.0,4922.0,360,1200,10760.0,11771.69,9619.69,2152.0,-2525.2000000000007,3.568773234200743,5.97,-210.4333333333334,4483.33,Santa Maria Maior,4662.78,-179.45,-3.8%,0.96,Average,8.357199504337052
https://www.idealista.pt/en/imovel/33681153/,299000.0,75.0,1592.857142857143,19114.285714285714,22150.0,33.56,26071.69,8.72,6600.0,2990.0,11000.0,360,1200,11960.0,14111.69,11719.69,2392.0,-22150.0,9.6,13.49,-1845.8333333333333,3986.67,Arroios,4624.5,-637.83,-13.8%,0.86,Below Average,6.392737697085522
https://www.idealista.pt/en/imovel/33712826/,245000.0,60.0,2089.6315789473683,25075.57894736842,11610.0,40.74,19699.69,8.04,2850.0,2450.0,4750.0,360,1200,9800.0,9899.69,7939.69,1960.0,-2010.0,3.9183673469387754,6.38,-167.5,4083.33,Unknown,,,,,Unknown,10.234930182599356
https://www.idealista.pt/en/imovel/33932941/,299000.0,60.0,2091.4754098360654,25097.704918032785,9350.0,51.94,26071.69,8.72,1800.0,2990.0,3000.0,360,1200,11960.0,14111.69,11719.69,2392.0,250.0,3.2107023411371234,2.66,20.83333333333337,4983.33,Alcântara,5268.17,-284.84,-5.4%,0.95,Average,8.393881243489226
https://www.idealista.pt/en/imovel/33749208/,300000.0,58.0,2070.664739884393,24847.976878612717,9200.0,52.87,26189.69,8.73,1740.0,3000.0,2900.0,360,1200,12000.0,14189.69,11789.69,2400.0,400.0,3.2,2.51,33.33333333333337,5172.41,Penha de França,4127.96,1044.45,25.3%,1.25,Above Average,8.282658959537573
https://www.idealista.pt/en/imovel/33616511/,260000.0,58.0,2065.6435643564355,24787.722772277222,9312.0,48.2,21469.69,8.26,1932.0,2600.0,3220.0,360,1200,10400.0,11069.69,8989.69,2080.0,288.0,3.692307692307693,3.56,24.0,4482.76,Penha de França,4127.96,354.8,8.6%,1.09,Average,9.533739527798932
https://www.idealista.pt/en/imovel/32537931/,299000.0,44.0,1824.092715231788,21889.112582781458,9030.0,53.75,26071.69,8.72,1680.0,2990.0,2800.0,360,1200,11960.0,14111.69,11719.69,2392.0,570.0,3.2107023411371234,2.39,47.5,6795.45,São Vicente,4631.2,2164.25,46.7%,1.47,Above Average,7.320773439057343
https://www.idealista.pt/en/imovel/33907990/,300000.0,50.0,2145.409836065574,25744.91803278689,22409.6,33.48,26189.69,8.73,6693.6,3000.0,11156.0,360,1200,12000.0,14189.69,11789.69,2400.0,-12809.6,3.2,13.65,-1067.4666666666665,6000.0,Santo António,6046.88,-46.88,-0.8%,0.99,Average,8.581639344262296
https://www.idealista.pt/en/imovel/33485746/,299000.0,50.0,1739.1666666666667,20870.0,9094.0,53.37,26071.69,8.72,1704.0,2990.0,2840.0,360,1200,11960.0,14111.69,11719.69,2392.0,506.0,3.2107023411371234,2.44,42.16666666666663,5980.0,Misericórdia,4955.78,1024.22,20.7%,1.21,Above Average,6.979933110367893
https://www.idealista.pt/en/imovel/33815374/,290000.0,47.0,,,4460.0,,25009.69,8.62,,2900.0,,360,1200,11600.0,13409.69,11089.69,2320.0,,,,,6170.21,Unknown,,,,,Unknown,
https://www.idealista.pt/en/imovel/33780968/,285000.0,55.0,2068.3098591549297,24819.718309859156,8890.0,52.92,24419.69,8.57,1680.0,2850.0,2800.0,360,1200,11400.0,13019.69,10739.69,2280.0,710.0,3.3684210526315788,2.56,59.16666666666663,5181.82,Arroios,4624.5,557.32,12.1%,1.12,Above Average,8.708673091178651
https://www.idealista.pt/en/imovel/33871132/,245000.0,40.0,1790.2088607594935,21482.506329113923,14250.0,37.11,19699.69,8.04,3840.0,2450.0,6400.0,360,1200,9800.0,9899.69,7939.69,1960.0,-4650.0,3.9183673469387754,9.12,-387.5,6125.0,Estrela,5368.43,756.57,14.1%,1.14,Above Average,8.76836993025058
https://www.idealista.pt/en/imovel/33750712/,250000.0,70.0,2081.8279569892475,24981.93548387097,9093.6,48.18,20289.69,8.12,1887.6,2500.0,3146.0,360,1200,10000.0,10289.69,8289.69,2000.0,506.3999999999997,3.84,3.62,42.19999999999993,3571.43,Penha de França,4127.96,-556.53,-13.5%,0.87,Below Average,9.992774193548389
https://www.idealista.pt/en/imovel/33966386/,270000.0,50.0,2253.0898876404494,27037.07865168539,4260.0,,22649.69,8.39,,2700.0,,360,1200,10800.0,11849.69,9689.69,2160.0,5340.0,3.5555555555555554,,445.0,5400.0,Unknown,,,,,Unknown,10.013732833957553
https://www.idealista.pt/en/imovel/33415512/,257500.0,71.0,1921.9795918367347,23063.755102040817,7879.0,56.12,21174.69,8.22,1404.0,2575.0,2340.0,360,1200,10300.0,10874.69,8814.69,2060.0,1721.0,3.728155339805826,2.21,143.41666666666663,3626.76,Unknown,,,,,Unknown,8.956798097879929
https://www.idealista.pt/en/imovel/33673087/,299000.0,43.0,1816.0742857142857,21792.891428571427,14790.0,38.52,26071.69,8.72,3840.0,2990.0,6400.0,360,1200,11960.0,14111.69,11719.69,2392.0,-5190.0,3.2107023411371234,7.26,-432.5,6953.49,Estrela,5368.43,1585.06,29.5%,1.3,Above Average,7.288592451027233
https://www.idealista.pt/en/imovel/33772698/,288000.0,57.0,2075.7297297297296,24908.756756756753,14622.4,38.29,24773.69,8.6,3818.4,2880.0,6364.0,360,1200,11520.0,13253.69,10949.69,2304.0,-5022.4,3.3333333333333335,7.53,-418.5333333333333,5052.63,Misericórdia,4955.78,96.85,2.0%,1.02,Average,8.648873873873873
https://www.idealista.pt/en/imovel/33119789/,290000.0,66.0,2096.6414141414143,25159.69696969697,11109.6,44.55,25009.69,8.62,2493.6000000000004,2900.0,4156.0,360,1200,11600.0,13409.69,11089.69,2320.0,-1509.6000000000004,3.310344827586207,4.39,-125.80000000000008,4393.94,Santa Maria Maior,4662.78,-268.84,-5.8%,0.94,Average,8.675757575757578
https://www.idealista.pt/en/imovel/33164642/,275000.0,65.0,2098.579881656805,25182.95857988166,4310.0,,23239.69,8.45,,2750.0,,360,1200,11000.0,12239.69,10039.69,2200.0,5290.0,3.490909090909091,,440.8333333333333,4230.77,Campo de Ourique,4287.47,-56.7,-1.3%,0.99,Average,9.157439483593327
https://www.idealista.pt/en/imovel/33791667/,220000.0,42.0,1829.5,21954.0,3760.0,,16749.69,7.61,,2200.0,,360,1200,8800.0,7949.69,6189.69,1760.0,5840.0,4.363636363636364,,486.6666666666667,5238.1,São Vicente,4631.2,606.9,13.1%,1.13,Above Average,9.97909090909091
https://www.idealista.pt/en/imovel/33059426/,275000.0,77.0,2098.579881656805,25182.95857988166,4310.0,,23239.69,8.45,,2750.0,,360,1200,11000.0,12239.69,10039.69,2200.0,5290.0,3.490909090909091,,440.8333333333333,3571.43,Campo de Ourique,4287.47,-716.04,-16.7%,0.83,Below Average,9.157439483593327
https://www.idealista.pt/en/imovel/33831271/,275000.0,74.0,1957.962962962963,23495.555555555555,4310.0,,23239.69,8.45,,2750.0,,360,1200,11000.0,12239.69,10039.69,2200.0,5290.0,3.490909090909091,,440.8333333333333,3716.22,Unknown,,,,,Unknown,8.543838383838384
https://www.idealista.pt/en/imovel/33750659/,288000.0,57.0,2123.7894736842104,25485.473684210527,14622.4,38.29,24773.69,8.6,3818.4,2880.0,6364.0,360,1200,11520.0,13253.69,10949.69,2304.0,-5022.4,3.3333333333333335,7.53,-418.5333333333333,5052.63,Misericórdia,4955.78,96.85,2.0%,1.02,Average,8.849122807017544
https://www.idealista.pt/en/imovel/32834508/,225000.0,60.0,1973.497076023392,23681.964912280702,9794.0,43.65,17339.690000000002,7.71,2244.0,2250.0,3740.0,360,1200,9000.0,8339.69,6539.69,1800.0,-194.0,4.266666666666667,5.22,-16.16666666666663,3750.0,Misericórdia,4955.78,-1205.78,-24.3%,0.76,Below Average,10.525317738791424
https://www.idealista.pt/en/imovel/33444004/,189000.0,52.0,1888.487046632124,22661.84455958549,11485.2,38.12,13200.85,6.98,3013.2000000000003,1890.0,5022.0,360,1200,7560.0,5640.85,4128.85,1512.0,-1885.2000000000007,5.079365079365079,9.22,-157.10000000000002,3634.62,Misericórdia,4955.78,-1321.16,-26.7%,0.73,Below Average,11.990393946870627
https://www.idealista.pt/en/imovel/33220551/,205000.0,68.0,1998.9261744966443,23987.11409395973,3610.0,,14979.69,7.31,,2050.0,,360,1200,8200.0,6779.69,5139.69,1640.0,5990.0,4.682926829268292,,499.1666666666667,3014.71,Ajuda,4587.06,-1572.35,-34.3%,0.66,Below Average,11.701031265346211
https://www.idealista.pt/en/imovel/33572164/,175000.0,47.0,1844.1162790697672,22129.39534883721,6945.2,50.95,11828.85,6.76,1363.2,1750.0,2272.0,360,1200,7000.0,4828.85,3428.85,1400.0,2654.8,5.485714285714286,3.58,221.23333333333335,3723.4,Arroios,4624.5,-901.1,-19.5%,0.81,Below Average,12.64536877076412
https://www.idealista.pt/en/imovel/33034841/,275000.0,77.0,2098.579881656805,25182.95857988166,4310.0,,23239.69,8.45,,2750.0,,360,1200,11000.0,12239.69,10039.69,2200.0,5290.0,3.490909090909091,,440.8333333333333,3571.43,Campo de Ourique,4287.47,-716.04,-16.7%,0.83,Below Average,9.157439483593327
https://www.idealista.pt/en/imovel/33773682/,290000.0,50.0,1939.957055214724,23279.484662576688,10988.0,44.89,25009.69,8.62,2448.0,2900.0,4080.0,360,1200,11600.0,13409.69,11089.69,2320.0,-1388.0,3.310344827586207,4.28,-115.66666666666664,5800.0,Estrela,5368.43,431.57,8.0%,1.08,Average,8.027408504336789
https://www.idealista.pt/en/imovel/33850250/,270000.0,50.0,1928.766990291262,23145.203883495145,8141.6,55.93,22649.69,8.39,1455.6,2700.0,2426.0,360,1200,10800.0,11849.69,9689.69,2160.0,1458.3999999999996,3.5555555555555554,2.19,121.5333333333333,5400.0,Estrela,5368.43,31.57,0.6%,1.01,Average,8.572297734627831
https://www.idealista.pt/en/imovel/33967223/,299900.0,40.0,1799.9270833333333,21599.125,8367.0,58.59,26177.89,8.73,1428.0,2999.0,2380.0,360,1200,11996.0,14181.89,11782.69,2399.2,1233.0,3.2010670223407804,1.81,102.75,7497.5,Santo António,6046.88,1450.62,24.0%,1.24,Above Average,7.2021090363454485
https://www.idealista.pt/en/imovel/33886530/,288000.0,57.0,2123.7894736842104,25485.473684210527,14622.4,38.29,24773.69,8.6,3818.4,2880.0,6364.0,360,1200,11520.0,13253.69,10949.69,2304.0,-5022.4,3.3333333333333335,7.53,-418.5333333333333,5052.63,Misericórdia,4955.78,96.85,2.0%,1.02,Average,8.849122807017544
https://www.idealista.pt/en/imovel/32813012/,219500.0,42.0,1783.648936170213,21403.787234042553,11300.6,39.94,16690.69,7.6,2829.6000000000004,2195.0,4716.0,360,1200,8780.0,7910.69,6154.69,1756.0,-1700.6000000000004,4.373576309794989,7.2,-141.7166666666667,5226.19,Santa Maria Maior,4662.78,563.41,12.1%,1.12,Above Average,9.751155915281345
https://www.idealista.pt/en/imovel/32568986/,300000.0,56.0,2157.566371681416,25890.796460176993,18774.4,35.22,26189.69,8.73,5330.400000000001,3000.0,8884.0,360,1200,12000.0,14189.69,11789.69,2400.0,-9174.4,3.2,10.59,-764.5333333333335,5357.14,Santa Maria Maior,4662.78,694.36,14.9%,1.15,Above Average,8.630265486725666
https://www.idealista.pt/en/imovel/33015058/,285000.0,55.0,2085.342105263158,25024.105263157893,11923.6,42.32,24419.69,8.57,2817.6000000000004,2850.0,4696.0,360,1200,11400.0,13019.69,10739.69,2280.0,-2323.6000000000004,3.3684210526315788,5.25,-193.63333333333333,5181.82,Santa Maria Maior,4662.78,519.04,11.1%,1.11,Above Average,8.780387811634348
https://www.idealista.pt/en/imovel/33596805/,295000.0,60.0,1992.6666666666667,23912.0,4510.0,,25599.69,8.68,,2950.0,,360,1200,11800.0,13799.69,11439.69,2360.0,5090.0,3.2542372881355934,,424.1666666666667,4916.67,Misericórdia,4955.78,-39.11,-0.8%,0.99,Average,8.105762711864408
https://www.idealista.pt/en/imovel/33932700/,285000.0,47.0,2099.421768707483,25193.061224489793,4410.0,,24419.69,8.57,,2850.0,,360,1200,11400.0,13019.69,10739.69,2280.0,5190.0,3.3684210526315788,,432.5,6063.83,Benfica,4549.93,1513.9,33.3%,1.33,Above Average,8.839670605084137
https://www.idealista.pt/en/imovel/33077474/,299000.0,50.0,1938.6538461538464,23263.846153846156,12870.0,41.25,26071.69,8.72,3120.0,2990.0,5200.0,360,1200,11960.0,14111.69,11719.69,2392.0,-3270.0,3.2107023411371234,5.64,-272.5,5980.0,Estrela,5368.43,611.57,11.4%,1.11,Above Average,7.780550553125805
https://www.idealista.pt/en/imovel/32401970/,250000.0,61.0,1842.857142857143,22114.285714285714,4060.0,,20289.69,8.12,,2500.0,,360,1200,10000.0,10289.69,8289.69,2000.0,5540.0,3.84,,461.6666666666667,4098.36,São Vicente,4631.2,-532.84,-11.5%,0.88,Below Average,8.845714285714285
