size,num_rooms,rent_price,location,url
278 m²,T2,"2,880€/month","rua Almeida e Sousa, Centro, Campo de Ourique",https://www.idealista.pt/en/imovel/32433670/
149 m²,T1,"900€/month1,100 €18%",,https://www.idealista.pt/en/imovel/33971232/
167 m²,T1,"2,355€/month","avenida Ressano Garcia, Bairro Azul - Parque Eduardo VII, Avenidas Novas",https://www.idealista.pt/en/imovel/33715861/
2120 m²,T2,"4,320€/monthParking included","avenida Infante Santo, Lapa, Estrela",https://www.idealista.pt/en/imovel/32406594/
254 m²,T2,"2,760€/month","rua São José, Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/31850933/
2115 m²,T2,"3,095€/monthParking included","rua Capitão Ramires, Av. de Roma - Campo Pequeno, Areeiro",https://www.idealista.pt/en/imovel/33161299/
270 m²,T2,"3,295€/month","rua da Palmeira, Príncipe Real - São Bento, Misericórdia",https://www.idealista.pt/en/imovel/32076981/
2122 m²,T2,"2,250€/month","praça da Armada, Doca de Alcântara, Estrela",https://www.idealista.pt/en/imovel/33632905/
170 m²,T1,"2,225€/month","avenida Duque de Loulé, Estefânia, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/33484740/
284 m²,T2,"3,645€/monthParking included","rua Sousa Martins, Saldanha - Picoas, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/33080974/
286 m²,T2,"3,230€/monthParking included","travessa Henrique Cardoso, Alvalade, Alvalade",https://www.idealista.pt/en/imovel/32833522/
183 m²,T1,"3,500€/monthParking included","avenida 24 de Julho, Santos-o-Velho - Madragoa, Estrela",https://www.idealista.pt/en/imovel/33922530/
180 m²,T1,"3,045€/monthParking included","rua Sousa Martins, Saldanha - Picoas, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/32898739/
170 m²,T1,"3,060€/monthParking included","largo das Palmeiras, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/32395938/
2106 m²,T2,"3,550€/monthParking included","rua Bernardo Lima, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33151861/
2119 m²,T2,"2,000€/monthParking included","passeio do Báltico, Expo Sul, Parque das Nações",https://www.idealista.pt/en/imovel/34002015/
175 m²,T1,"3,390€/month","rua Canto da Maya, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/33001036/
285 m²,T2,"3,285€/monthParking included","travessa da Praia, Junqueira, Alcântara",https://www.idealista.pt/en/imovel/32924167/
2113 m²,T2,"2,770€/month","avenida de Roma, Campo Grande, Alvalade",https://www.idealista.pt/en/imovel/33452703/
143 m²,T1,"2,445€/monthParking included","rua Bernardo Lima, Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/33271791/
284 m²,T2,"3,740€/monthParking included","rua Sousa Martins, Saldanha - Picoas, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/33133791/
279 m²,T2,"2,945€/monthParking included",,https://www.idealista.pt/en/imovel/31688827/
273 m²,T2,"4,015€/monthParking included","avenida Luís Bívar, São Sebastião da Pedreira, Avenidas Novas",https://www.idealista.pt/en/imovel/33228300/
294 m²,T2,"2,790€/month","rua Visconde de Santarém, Saldanha - Picoas, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/33589238/
165 m²,T1,"2,315€/monthParking included","travessa Henrique Cardoso, Alvalade, Alvalade",https://www.idealista.pt/en/imovel/32843588/
280 m²,T2,"1,200€/month1,400 €14%","largo Paz, Calçada da Ajuda - Belém, Ajuda",https://www.idealista.pt/en/imovel/33945057/
291 m²,T2,"2,750€/monthParking included","travessa Alcaide, Santa Catarina, Misericórdia",https://www.idealista.pt/en/imovel/31998832/
2115 m²,T2,"3,195€/monthParking included","rua Viriato, São Sebastião da Pedreira, Avenidas Novas",https://www.idealista.pt/en/imovel/31562685/
2101 m²,T2,"2,750€/monthParking included","rua Professor Sousa da Câmara, Centro, Campolide",https://www.idealista.pt/en/imovel/33799075/
286 m²,T2,"2,800€/monthParking included","rua São João Nepomuceno, Santa Isabel, Campo de Ourique",https://www.idealista.pt/en/imovel/32082931/
2122 m²,T2,"3,390€/monthParking included","travessa Henrique Cardoso, Alvalade, Alvalade",https://www.idealista.pt/en/imovel/32826717/
164 m²,T1,"2,760€/monthParking included","avenida de Berlim, Olivais, Lisboa",https://www.idealista.pt/en/imovel/33311581/
156 m²,T1,"3,230€/monthParking included","avenida Luís Bívar, São Sebastião da Pedreira, Avenidas Novas",https://www.idealista.pt/en/imovel/32736680/
2125 m²,T2,"4,270€/monthParking included","avenida 5 de Outubro, Entrecampos, Avenidas Novas",https://www.idealista.pt/en/imovel/33117079/
287 m²,T2,"3,340€/monthParking included",,https://www.idealista.pt/en/imovel/33096648/
276 m²,T2,"2,830€/monthParking included","avenida Luís Bívar, São Sebastião da Pedreira, Avenidas Novas",https://www.idealista.pt/en/imovel/32760703/
148 m²,T1,"2,495€/monthParking included","rua Bernardo Lima, Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/33266102/
295 m²,T2,"3,435€/monthParking included","rua de Cascais, Largo do Calvário - Lx Factory, Alcântara",https://www.idealista.pt/en/imovel/32643895/
291 m²,T2,"3,020€/month","rua Áurea, Baixa, Santa Maria Maior",https://www.idealista.pt/en/imovel/31813440/
296 m²,T2,"4,545€/monthParking included","rua Bernardo Lima, Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/33271740/
274 m²,T2,"3,200€/month",,https://www.idealista.pt/en/imovel/33493938/
288 m²,T2,"2,660€/month","rua de São João da Mata, Lapa, Estrela",https://www.idealista.pt/en/imovel/32033832/
280 m²,T2,"3,105€/month","avenida Defensores de Chaves, Saldanha - Picoas, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/32681701/
280 m²,T2,"2,960€/month","rua Sousa Martins, Saldanha - Picoas, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/31714298/
2109 m²,T2,"3,250€/month","rua de São Filipe Néri, Rato - Amoreiras, Santo António",https://www.idealista.pt/en/imovel/31800213/
294 m²,T2,"3,420€/month","rua Joaquim António de Aguiar, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/31714331/
1138 m²,T1,"4,665€/month","praça do Príncipe Real, Príncipe Real - São Bento, Misericórdia",https://www.idealista.pt/en/imovel/31588067/
188 m²,T1,"3,040€/monthParking included","avenida 5 de Outubro, Entrecampos, Avenidas Novas",https://www.idealista.pt/en/imovel/33091932/
1124 m²,T1,"2,715€/month","rua Ferreira Lapa, Estefânia, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/33490171/
2118 m²,T2,"3,140€/monthParking included","rua da Misericórdia, Chiado, Santa Maria Maior",https://www.idealista.pt/en/imovel/32864282/
281 m²,T2,"3,100€/month","rua de Dona Estefânia, Saldanha - Picoas, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/31711742/
156 m²,T1,"3,060€/monthParking included","avenida Luís Bívar, São Sebastião da Pedreira, Avenidas Novas",https://www.idealista.pt/en/imovel/32736631/
286 m²,T2,"3,500€/monthParking included","travessa Henrique Cardoso, Alvalade, Alvalade",https://www.idealista.pt/en/imovel/32839180/
161 m²,T1,"2,325€/monthParking included","avenida de Berlim, Olivais, Lisboa",https://www.idealista.pt/en/imovel/33220289/
159 m²,T1,"2,605€/month","rua do Patrocínio, Lapa, Estrela",https://www.idealista.pt/en/imovel/32788249/
2310 m²,T2,"4,735€/month","rua do Desterro, Pena, Arroios",https://www.idealista.pt/en/imovel/32174345/
260 m²,T2,"2,400€/monthParking included","rua do Forno do Tijolo, Anjos, Arroios",https://www.idealista.pt/en/imovel/33949460/
2103 m²,T2,"3,585€/month","rua de São Bento, Rato - Amoreiras, Santo António",https://www.idealista.pt/en/imovel/33035001/
2101 m²,T2,"2,750€/monthParking included","rua Professor Sousa da Câmara, Centro, Campolide",https://www.idealista.pt/en/imovel/33800505/
280 m²,T2,"2,740€/monthParking included","rua Bernardo Lima, Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/33269311/
171 m²,T1,"2,945€/monthParking included","rua Bernardo Lima, Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/33269038/
2115 m²,T2,"3,585€/month","rua Almeida Brandão, Lapa, Estrela",https://www.idealista.pt/en/imovel/31917163/
157 m²,T1,"2,535€/monthParking included","travessa Henrique Cardoso, Alvalade, Alvalade",https://www.idealista.pt/en/imovel/32848640/
261 m²,T2,"1,250€/month","estrada de Benfica, Avenida do Uruguai, Benfica",https://www.idealista.pt/en/imovel/33824378/
155 m²,T1,"2,430€/monthParking included","rua do Desterro, Pena, Arroios",https://www.idealista.pt/en/imovel/32209984/
274 m²,T2,"2,505€/month","rua da Lapa, Lapa, Estrela",https://www.idealista.pt/en/imovel/31860866/
164 m²,T1,"2,150€/monthParking included","travessa Henrique Cardoso, Alvalade, Alvalade",https://www.idealista.pt/en/imovel/32839328/
151 m²,T1,"1,150€/month","rua Andrade Corvo, Saldanha - Picoas, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/29673834/
287 m²,T2,"3,500€/monthParking included","rua Professor Sousa da Câmara, Centro, Campolide",https://www.idealista.pt/en/imovel/33656389/
2148 m²,T2,"7,000€/monthParking included","Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33755325/
266 m²,T2,"3,095€/month","rua Rodrigues Sampaio, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/31837507/
288 m²,T2,"3,485€/monthParking included","rua Bernardo Lima, Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/33397232/
164 m²,T1,"2,730€/monthParking included",,https://www.idealista.pt/en/imovel/31730749/
2108 m²,T2,"3,545€/month","largo do Rato, Rato - Amoreiras, Santo António",https://www.idealista.pt/en/imovel/33073058/
279 m²,T2,"2,895€/monthParking included",,https://www.idealista.pt/en/imovel/31651254/
175 m²,T1,"2,820€/month","avenida Duque de Loulé, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/31496359/
298 m²,T2,"3,515€/monthParking included","avenida Sacadura Cabral, Av. de Roma - Campo Pequeno, Areeiro",https://www.idealista.pt/en/imovel/33217988/
288 m²,T2,"3,705€/monthParking included","avenida Luís Bívar, São Sebastião da Pedreira, Avenidas Novas",https://www.idealista.pt/en/imovel/33309864/
2142 m²,T2,"3,995€/monthParking included","travessa Henrique Cardoso, Alvalade, Alvalade",https://www.idealista.pt/en/imovel/32831872/
152 m²,T1,"1,200€/month","rua Andrade Corvo, Saldanha - Picoas, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/33965616/
142 m²,T1,925€/month,,https://www.idealista.pt/en/imovel/33965001/
151 m²,T1,"2,355€/month","praça Francisco Sá Carneiro, Centro, Areeiro",https://www.idealista.pt/en/imovel/33390856/
156 m²,T1,"2,360€/monthParking included",,https://www.idealista.pt/en/imovel/31774937/
286 m²,T2,"2,650€/monthParking included","travessa Henrique Cardoso, Alvalade, Alvalade",https://www.idealista.pt/en/imovel/32834143/
160 m²,T1,"2,430€/month","travessa do Noronha, Príncipe Real, Santo António",https://www.idealista.pt/en/imovel/33589159/
2124 m²,T2,"1,750€/monthParking included","rua Joly Braga Santos, Laranjeiras, São Domingos de Benfica",https://www.idealista.pt/en/imovel/33688252/
2111 m²,T2,"2,945€/month","travessa de São Plácido, Largo do Rato - Estrela, Campo de Ourique",https://www.idealista.pt/en/imovel/32299580/
283 m²,T2,"3,895€/monthParking included","rua Bernardo Lima, Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/33271646/
299 m²,T2,"1,700€/monthParking included","Centro Histórico - Quinta da Luz, Carnide",https://www.idealista.pt/en/imovel/33999383/
2110 m²,T2,"4,045€/monthParking included","largo das Palmeiras, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/32502475/
2113 m²,T2,"2,995€/month","avenida de Roma, Campo Grande, Alvalade",https://www.idealista.pt/en/imovel/32637427/
157 m²,T1,"2,060€/monthParking included","travessa Henrique Cardoso, Alvalade, Alvalade",https://www.idealista.pt/en/imovel/32846002/
2113 m²,T2,"2,645€/monthParking included","rua Frei Francisco Foreiro, Alameda - Praça do Chile - Almirante Reis, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/31718568/
290 m²,T2,"3,095€/month","rua de Santa Catarina, Santa Catarina, Misericórdia",https://www.idealista.pt/en/imovel/31883567/
2117 m²,T2,"3,080€/month","avenida 24 de Julho, Santos-o-Velho - Madragoa, Estrela",https://www.idealista.pt/en/imovel/32155992/
296 m²,T2,"3,245€/monthParking included",,https://www.idealista.pt/en/imovel/33006359/
2117 m²,T2,"3,595€/month","avenida 24 de Julho, Santos-o-Velho - Madragoa, Estrela",https://www.idealista.pt/en/imovel/32156046/
293 m²,T2,"3,505€/monthParking included","rua Professor Sousa da Câmara, Centro, Campolide",https://www.idealista.pt/en/imovel/33201937/
271 m²,T2,"3,095€/month","rua Rodrigues Sampaio, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/31633200/
259 m²,T2,"1,800€/month","rua Antónia Andrade, Anjos, Arroios",https://www.idealista.pt/en/imovel/32855956/
165 m²,T1,"2,560€/month","rua Vítor Cordon, Chiado, Santa Maria Maior",https://www.idealista.pt/en/imovel/33508370/
2100 m²,T2,"3,665€/month","rua Joaquim António de Aguiar, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/31522455/
283 m²,T2,"3,535€/month","rua Luís Derouet, Centro, Campo de Ourique",https://www.idealista.pt/en/imovel/33147172/
178 m²,T1,"3,010€/monthParking included","travessa do Possolo, Lapa, Estrela",https://www.idealista.pt/en/imovel/33096631/
281 m²,T2,"4,155€/monthParking included",,https://www.idealista.pt/en/imovel/32506101/
275 m²,T2,"1,750€/month","rua Dom Domingos Jardo, Alto de São João - Alto do Varejão, Penha de França",https://www.idealista.pt/en/imovel/33873813/
163 m²,T1,"2,310€/monthParking included","travessa Henrique Cardoso, Alvalade, Alvalade",https://www.idealista.pt/en/imovel/32841574/
288 m²,T2,"2,460€/month","rua Ilha Terceira, Estefânia, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/32160193/
270 m²,T2,"2,600€/month","travessa do Chafariz das Terras, Lapa, Estrela",https://www.idealista.pt/en/imovel/33501814/
2105 m²,T2,"2,755€/month","avenida de Roma, Campo Grande, Alvalade",https://www.idealista.pt/en/imovel/32632713/
175 m²,T1,"3,190€/monthParking included","rua Canto da Maya, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/33001015/
148 m²,T1,"2,305€/monthParking included","rua Bernardo Lima, Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/33265179/
193 m²,T1,"3,000€/monthParking included","Expo Central, Parque das Nações",https://www.idealista.pt/en/imovel/33937458/
275 m²,T2,"2,465€/month",,https://www.idealista.pt/en/imovel/31942359/
149 m²,T1,"1,970€/monthParking included","rua Viriato, São Sebastião da Pedreira, Avenidas Novas",https://www.idealista.pt/en/imovel/33056750/
299 m²,T2,"2,820€/month","rua Almeida e Sousa, Centro, Campo de Ourique",https://www.idealista.pt/en/imovel/33355262/
160 m²,T1,"2,190€/monthParking included",,https://www.idealista.pt/en/imovel/33075960/
295 m²,T2,"2,680€/month","rua Almeida Brandão, Lapa, Estrela",https://www.idealista.pt/en/imovel/31917707/
2137 m²,T2,"3,480€/month","rua da Fé, Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/31504760/
284 m²,T2,"1,500€/month","rua Barão de Sabrosa, Bairro dos Actores, Areeiro",https://www.idealista.pt/en/imovel/34015479/
270 m²,T2,"1,850€/month","travessa Paulo Martins, 47, Calçada da Ajuda - Belém, Ajuda",https://www.idealista.pt/en/imovel/34025073/
2110 m²,T2,"2,300€/month","Gulbenkian - Praça Espanha, Avenidas Novas",https://www.idealista.pt/en/imovel/33925010/
148 m²,T1,"2,295€/monthParking included","rua Bernardo Lima, Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/33268138/
294 m²,T2,"3,400€/month","Príncipe Real, Santo António",https://www.idealista.pt/en/imovel/33850320/
1121 m²,T1,"3,000€/month","Anjos, Arroios",https://www.idealista.pt/en/imovel/33930320/
2125 m²,T2,"2,500€/month","Centro, Campolide",https://www.idealista.pt/en/imovel/33869743/
275 m²,T2,"1,150€/month","rua Leite Vasconcelos, Graça, São Vicente",https://www.idealista.pt/en/imovel/31781410/
2110 m²,T2,"2,800€/monthParking included","Avenida do Uruguai, Benfica",https://www.idealista.pt/en/imovel/33798261/
2144 m²,T2,"2,900€/month","rua da Assunção, Baixa, Santa Maria Maior",https://www.idealista.pt/en/imovel/33922793/
165 m²,T1,"2,000€/month","Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33755402/
146 m²,T1,"1,600€/monthParking included","rua do Poço dos Negros, Cais do Sodré - Santos, Misericórdia",https://www.idealista.pt/en/imovel/33681777/
163 m²,T1,"2,000€/monthParking included","São Sebastião da Pedreira, Avenidas Novas",https://www.idealista.pt/en/imovel/33504009/
2143 m²,T2,"2,950€/month","Chiado, Santa Maria Maior",https://www.idealista.pt/en/imovel/33850819/
250 m²,T2,"1,150€/month","largo Dona Estefânia, Estefânia, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/32578288/
2104 m²,T2,"3,000€/monthParking included","Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33958995/
2120 m²,T2,"3,300€/month","Praça da Alegria, Santo António",https://www.idealista.pt/en/imovel/33906369/
2109 m²,T2,"1,850€/month1,950 €5%","rua Basílio Teles, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/33909254/
149 m²,T1,"1,350€/month","Laranjeiras, São Domingos de Benfica",https://www.idealista.pt/en/imovel/33890215/
2130 m²,T2,"1,450€/month","Estrada de Benfica, São Domingos de Benfica",https://www.idealista.pt/en/imovel/33907993/
2127 m²,T2,"2,900€/monthParking included","Doca de Alcântara, Estrela",https://www.idealista.pt/en/imovel/33490494/
2100 m²,T2,"1,950€/month","travessa João de Deus, Chiado, Santa Maria Maior",https://www.idealista.pt/en/imovel/32869522/
2130 m²,T2,"3,000€/monthParking included","Rato - Amoreiras, Santo António",https://www.idealista.pt/en/imovel/33961825/
161 m²,T1,"1,200€/month","Mouraria - Castelo, Santa Maria Maior",https://www.idealista.pt/en/imovel/33872202/
284 m²,T2,"2,200€/monthParking included","Centro Histórico - Quinta da Luz, Carnide",https://www.idealista.pt/en/imovel/33669690/
2127 m²,T2,"2,900€/monthParking included","Doca de Alcântara, Estrela",https://www.idealista.pt/en/imovel/33481982/
2142 m²,T2,"1,850€/monthParking included","Laranjeiras, São Domingos de Benfica",https://www.idealista.pt/en/imovel/34016597/
2110 m²,T2,"2,550€/month","Casal Vistoso, Areeiro",https://www.idealista.pt/en/imovel/33858019/
151 m²,T1,"1,500€/month","Príncipe Real, Santo António",https://www.idealista.pt/en/imovel/33850934/
159 m²,T1,"1,680€/monthParking included","Rato - Amoreiras, Santo António",https://www.idealista.pt/en/imovel/33908602/
163 m²,T1,"2,000€/monthParking included","Gulbenkian - Praça Espanha, Avenidas Novas",https://www.idealista.pt/en/imovel/34033004/
2100 m²,T2,"2,300€/month","São Vicente de Fora, São Vicente",https://www.idealista.pt/en/imovel/34006025/
2145 m²,T2,"2,500€/month","avenida Visconde de Valmor, 36, Campo Pequeno, Avenidas Novas",https://www.idealista.pt/en/imovel/33966339/
2114 m²,T2,"3,100€/monthParking included3,300 €6%","Gulbenkian - Praça Espanha, Avenidas Novas",https://www.idealista.pt/en/imovel/34023265/
176 m²,T1,"2,250€/month","Graça, São Vicente",https://www.idealista.pt/en/imovel/31934755/
2152 m²,T2,"3,000€/monthParking included","Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33767125/
152 m²,T1,"2,600€/month","Príncipe Real, Santo António",https://www.idealista.pt/en/imovel/33850971/
152 m²,T1,"2,200€/month","Príncipe Real, Santo António",https://www.idealista.pt/en/imovel/33850310/
2140 m²,T2,"2,500€/month","avenida Visconde de Valmor, 36, Campo Pequeno, Avenidas Novas",https://www.idealista.pt/en/imovel/33973153/
185 m²,T1,"1,400€/monthParking included1,500 €7%","rua Paul Harris, Campo Grande, Alvalade",https://www.idealista.pt/en/imovel/33864356/
152 m²,T1,"2,300€/month","Príncipe Real, Santo António",https://www.idealista.pt/en/imovel/33850284/
160 m²,T1,"1,250€/month","Baixa, Santa Maria Maior",https://www.idealista.pt/en/imovel/33967484/
170 m²,T1,"1,700€/month",,https://www.idealista.pt/en/imovel/33985483/
152 m²,T1,"2,400€/month","Príncipe Real, Santo António",https://www.idealista.pt/en/imovel/33850282/
2151 m²,T2,"7,000€/monthParking included","Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33339078/
2111 m²,T2,"2,700€/monthParking included","Doca de Alcântara, Estrela",https://www.idealista.pt/en/imovel/33482266/
175 m²,T1,"1,750€/month","Pena, Arroios",https://www.idealista.pt/en/imovel/34017746/
185 m²,T1,"2,800€/month","Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33850157/
2103 m²,T2,"2,700€/monthParking included","Doca de Alcântara, Estrela",https://www.idealista.pt/en/imovel/33513874/
172 m²,T1,"1,600€/monthParking included","rua de Campolide, 368, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/33969229/
291 m²,T2,"2,200€/monthParking included","rua Professor Manuel Cavaleiro de Ferreira, Nn, Telheiras, Lumiar",https://www.idealista.pt/en/imovel/34030571/
2104 m²,T2,"3,100€/month","rua da Esperança, 63, Santos-o-Velho - Madragoa, Estrela",https://www.idealista.pt/en/imovel/34031147/
155 m²,T1,"1,450€/month","rua doutor Amaral, 16, Pena, Arroios",https://www.idealista.pt/en/imovel/32315434/
2135 m²,T2,"1,600€/monthParking included1,800 €11%","rua Jorge Castilho, Casal Vistoso, Areeiro",https://www.idealista.pt/en/imovel/33898580/
2108 m²,T2,"3,000€/monthParking included","Rato - Amoreiras, Santo António",https://www.idealista.pt/en/imovel/33922048/
180 m²,T1,"4,000€/monthParking included","rua Canto da Maya, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/33934226/
2178 m²,T2,"7,000€/monthParking included","Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33954757/
171 m²,T1,"2,300€/monthParking included","São Sebastião da Pedreira, Avenidas Novas",https://www.idealista.pt/en/imovel/33850821/
144 m²,T1,"1,300€/monthParking included","Igreja de Benfica, Benfica",https://www.idealista.pt/en/imovel/33698821/
1112 m²,T1,"1,750€/month","rua Bartolomeu de Gusmão, 3, Alfama, Santa Maria Maior",https://www.idealista.pt/en/imovel/33924452/
160 m²,T1,"1,500€/monthParking included","rua de Campolide, 368, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/33983276/
140 m²,T1,"1,200€/month","rua Alexandre de Sá Pinto, 175, Centro, Belém",https://www.idealista.pt/en/imovel/33930194/
297 m²,T2,"2,100€/month","Centro, Belém",https://www.idealista.pt/en/imovel/33866440/
2120 m²,T2,"2,400€/monthParking included","rua de Campolide, 368, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/33969192/
2109 m²,T2,"2,900€/monthParking included","Doca de Alcântara, Estrela",https://www.idealista.pt/en/imovel/33485707/
170 m²,T1,"1,150€/month","rua Vicente Dias, Nn, Restelo, Belém",https://www.idealista.pt/en/imovel/34014565/
2132 m²,T2,"1,900€/monthParking included","Expo Norte, Parque das Nações",https://www.idealista.pt/en/imovel/34041871/
174 m²,T1,"1,150€/monthParking included","rua Agostinho Neto, Nn, Alto do Lumiar - Quinta das Conchas - Quinta do Lambert, Lumiar",https://www.idealista.pt/en/imovel/34026491/
2182 m²,T2,"7,000€/month","avenida da Liberdade, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33949353/
160 m²,T1,"4,200€/month","rua Gonçalves Crespo, Estefânia, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/34064559/
270 m²,T2,"1,300€/month1,500 €13%","rua Maria Pia, Prazeres - Maria Pia, Campo de Ourique",https://www.idealista.pt/en/imovel/33992055/
150 m²,T1,"1,850€/monthParking included2,000 €7%","Bairro Azul - Parque Eduardo VII, Avenidas Novas",https://www.idealista.pt/en/imovel/33856882/
2120 m²,T2,"1,600€/month1,900 €16%","rua C da Quinta dos Alcoutins, Quinta dos Alcoutins, Lumiar",https://www.idealista.pt/en/imovel/33886874/
158 m²,T1,"1,350€/month","Pena, Arroios",https://www.idealista.pt/en/imovel/33811235/
181 m²,T1,"1,650€/monthParking included","avenida Luís Bívar, Nn, São Sebastião da Pedreira, Avenidas Novas",https://www.idealista.pt/en/imovel/34019191/
160 m²,T1,"1,400€/monthParking included","rua de Campolide, 368, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/33983274/
2127 m²,T2,"2,500€/monthParking included","rua das Farinhas, 43, Mouraria - Castelo, Santa Maria Maior",https://www.idealista.pt/en/imovel/33819274/
160 m²,T1,"1,600€/month","rua Bartolomeu de Gusmão, 3, Alfama, Santa Maria Maior",https://www.idealista.pt/en/imovel/33924478/
156 m²,T1,"1,500€/monthParking included","rua de Campolide, 368, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/33983292/
170 m²,T1,"1,450€/month","rua do Borja, Prazeres, Estrela",https://www.idealista.pt/en/imovel/33504441/
174 m²,T1,"4,000€/month","rua Castilho, 72, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/32949729/
2120 m²,T2,"4,000€/monthParking included","rua Basílio Teles, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/33083569/
147 m²,T1,"1,050€/month","rua Paio Peres Correia, 31 a, Alto de São João - Alto do Varejão, Penha de França",https://www.idealista.pt/en/imovel/33919126/
289 m²,T2,"2,500€/month","Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/33662687/
2110 m²,T2,"3,500€/monthParking included","avenida da Liberdade, 236, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33748472/
260 m²,T2,"1,250€/month","rua Paio Peres Correia, 31, Alto de São João - Alto do Varejão, Penha de França",https://www.idealista.pt/en/imovel/33919087/
155 m²,T1,"2,100€/month","Alfama, Santa Maria Maior",https://www.idealista.pt/en/imovel/33755204/
255 m²,T2,"2,000€/month","Alfama, Santa Maria Maior",https://www.idealista.pt/en/imovel/33755224/
250 m²,T2,"1,250€/month","rua Brotero, 43, Calçada da Ajuda - Belém, Ajuda",https://www.idealista.pt/en/imovel/33508292/
2154 m²,T2,"6,000€/month","Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/28619169/
255 m²,T2,"2,000€/month","Alfama, Santa Maria Maior",https://www.idealista.pt/en/imovel/33755225/
168 m²,T1,"2,300€/month","Alfama, Santa Maria Maior",https://www.idealista.pt/en/imovel/33755226/
170 m²,T1,"1,200€/monthParking included","alameda da Música, 30, Alto do Lumiar - Quinta das Conchas - Quinta do Lambert, Lumiar",https://www.idealista.pt/en/imovel/33992519/
150 m²,T1,"4,500€/month","rua Nogueira e Sousa, Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/34053221/
2113 m²,T2,"2,700€/monthParking included","Pena, Arroios",https://www.idealista.pt/en/imovel/31085060/
